[agree] carcassonne_ai.fair_agent -> /home/doctor/projects/carc-pinned-c72053a/src/carcassonne_ai/fair_agent.py
[agree] carcassonne_ai.mcts       -> /home/doctor/projects/carc-pinned-c72053a/src/carcassonne_ai/mcts.py
        s28000000327_p132_r2 46.805s agreeQ_all=False [1075/2694 1724/h]
         s28000000330_p99_r1 32.474s agreeQ_all=True [1076/2694 1725/h]
        s28000000329_p115_r3 36.618s agreeQ_all=False [1077/2694 1726/h]
         s28000000332_p16_r2 21.14s agreeQ_all=True [1078/2694 1726/h]
         s28000000331_p73_r2 26.695s agreeQ_all=True [1079/2694 1728/h]
         s28000000332_p16_r3 21.548s agreeQ_all=True [1080/2694 1729/h]
         s28000000330_p99_r2 36.533s agreeQ_all=True [1081/2694 1729/h]
         s28000000332_p26_r3 22.236s agreeQ_all=True [1082/2694 1729/h]
         s28000000332_p26_r2 22.986s agreeQ_all=False [1083/2694 1730/h]
        s28000000329_p115_r2 47.918s agreeQ_all=False [1084/2694 1729/h]
         s28000000333_p51_r2 28.755s agreeQ_all=True [1085/2694 1727/h]
         s28000000333_p51_r1 30.586s agreeQ_all=True [1086/2694 1728/h]
         s28000000333_p51_r3 28.918s agreeQ_all=True [1087/2694 1730/h]
          s28000000337_p1_r1 12.936s agreeQ_all=False [1088/2694 1728/h]
         s28000000335_p53_r1 24.478s agreeQ_all=False [1089/2694 1728/h]
         s28000000335_p73_r1 23.233s agreeQ_all=False [1090/2694 1729/h]
         s28000000335_p53_r3 24.878s agreeQ_all=False [1091/2694 1730/h]
          s28000000337_p1_r2 13.92s agreeQ_all=True [1092/2694 1731/h]
         s28000000333_p75_r1 33.323s agreeQ_all=True [1093/2694 1732/h]
         s28000000335_p53_r2 27.679s agreeQ_all=False [1094/2694 1733/h]
         s28000000335_p73_r2 24.994s agreeQ_all=True [1095/2694 1734/h]
          s28000000337_p1_r3 12.27s agreeQ_all=True [1096/2694 1735/h]
         s28000000336_p44_r3 25.888s agreeQ_all=True [1097/2694 1736/h]
         s28000000335_p73_r3 28.052s agreeQ_all=False [1098/2694 1737/h]
        s28000000336_p126_r2 38.37s agreeQ_all=False [1099/2694 1728/h]
        s28000000336_p126_r3 41.76s agreeQ_all=False [1100/2694 1726/h]
         s28000000339_p49_r1 25.587s agreeQ_all=True [1101/2694 1727/h]
        s28000000334_p143_r3 51.634s agreeQ_all=True [1102/2694 1728/h]
         s28000000338_p41_r2 29.921s agreeQ_all=False [1103/2694 1729/h]
         s28000000338_p86_r1 29.739s agreeQ_all=True [1104/2694 1729/h]
         s28000000339_p88_r3 25.615s agreeQ_all=False [1105/2694 1731/h]
         s28000000339_p88_r1 27.792s agreeQ_all=False [1106/2694 1732/h]
         s28000000337_p85_r2 37.682s agreeQ_all=True [1107/2694 1732/h]
         s28000000339_p49_r3 29.681s agreeQ_all=False [1108/2694 1734/h]
         s28000000340_p49_r1 28.274s agreeQ_all=True [1109/2694 1735/h]
         s28000000339_p49_r2 30.882s agreeQ_all=True [1110/2694 1736/h]
         s28000000337_p85_r1 40.746s agreeQ_all=True [1111/2694 1737/h]
         s28000000340_p49_r3 29.214s agreeQ_all=True [1112/2694 1738/h]
         s28000000341_p70_r3 21.688s agreeQ_all=True [1113/2694 1734/h]
         s28000000343_p76_r2 17.21s agreeQ_all=False [1114/2694 1731/h]
         s28000000344_p16_r1 17.979s agreeQ_all=False [1115/2694 1731/h]
        s28000000340_p136_r1 44.123s agreeQ_all=False [1116/2694 1733/h]
         s28000000344_p16_r2 18.858s agreeQ_all=False [1117/2694 1733/h]
         s28000000344_p16_r3 18.81s agreeQ_all=False [1118/2694 1735/h]
         s28000000342_p80_r1 28.536s agreeQ_all=True [1119/2694 1733/h]
         s28000000343_p76_r3 23.975s agreeQ_all=False [1120/2694 1735/h]
         s28000000342_p52_r3 29.702s agreeQ_all=True [1121/2694 1736/h]
         s28000000343_p64_r2 28.804s agreeQ_all=True [1122/2694 1736/h]
        s28000000340_p136_r2 51.068s agreeQ_all=False [1123/2694 1737/h]
         s28000000342_p52_r2 33.222s agreeQ_all=True [1124/2694 1738/h]
         s28000000344_p96_r1 26.266s agreeQ_all=False [1125/2694 1739/h]
         s28000000344_p96_r2 25.837s agreeQ_all=False [1126/2694 1740/h]
         s28000000343_p64_r1 31.933s agreeQ_all=True [1127/2694 1741/h]
         s28000000342_p80_r2 33.675s agreeQ_all=True [1128/2694 1743/h]
         s28000000346_p11_r2 19.288s agreeQ_all=True [1129/2694 1739/h]
         s28000000345_p50_r2 27.767s agreeQ_all=True [1130/2694 1739/h]
         s28000000345_p65_r3 25.776s agreeQ_all=True [1131/2694 1738/h]
          s28000000348_p8_r2 16.779s agreeQ_all=False [1132/2694 1739/h]
         s28000000347_p46_r1 23.548s agreeQ_all=False [1133/2694 1740/h]
          s28000000348_p8_r3 17.409s agreeQ_all=True [1134/2694 1741/h]
         s28000000346_p58_r1 30.198s agreeQ_all=False [1135/2694 1739/h]
         s28000000347_p53_r1 26.396s agreeQ_all=True [1136/2694 1740/h]
         s28000000346_p58_r2 30.669s agreeQ_all=False [1137/2694 1741/h]
         s28000000347_p53_r2 26.684s agreeQ_all=True [1138/2694 1743/h]
         s28000000347_p53_r3 27.301s agreeQ_all=True [1139/2694 1743/h]
         s28000000348_p64_r3 29.934s agreeQ_all=False [1140/2694 1739/h]
         s28000000348_p64_r1 32.476s agreeQ_all=False [1141/2694 1740/h]
         s28000000349_p59_r3 30.502s agreeQ_all=True [1142/2694 1741/h]
         s28000000349_p59_r2 32.004s agreeQ_all=True [1143/2694 1742/h]
         s28000000349_p59_r1 32.629s agreeQ_all=True [1144/2694 1743/h]
         s28000000351_p24_r3 20.905s agreeQ_all=False [1145/2694 1743/h]
         s28000000351_p24_r2 23.31s agreeQ_all=False [1146/2694 1743/h]
         s28000000350_p78_r3 25.866s agreeQ_all=True [1147/2694 1744/h]
         s28000000350_p50_r1 29.983s agreeQ_all=True [1148/2694 1745/h]
        s28000000352_p118_r1 18.933s agreeQ_all=False [1149/2694 1745/h]
        s28000000352_p118_r2 18.418s agreeQ_all=False [1150/2694 1746/h]
        s28000000349_p116_r3 36.663s agreeQ_all=True [1151/2694 1745/h]
         s28000000351_p70_r2 31.223s agreeQ_all=True [1152/2694 1745/h]
          s28000000354_p8_r1 15.485s agreeQ_all=False [1153/2694 1746/h]
          s28000000354_p8_r2 15.309s agreeQ_all=False [1154/2694 1747/h]
         s28000000352_p78_r1 32.078s agreeQ_all=True [1155/2694 1746/h]
         s28000000352_p78_r3 30.889s agreeQ_all=True [1156/2694 1747/h]
         s28000000353_p27_r1 22.198s agreeQ_all=True [1157/2694 1749/h]
         s28000000352_p78_r2 35.259s agreeQ_all=True [1158/2694 1747/h]
        s28000000355_p132_r2 20.028s agreeQ_all=False [1159/2694 1746/h]
         s28000000353_p47_r2 30.119s agreeQ_all=True [1160/2694 1747/h]
        s28000000355_p132_r3 21.098s agreeQ_all=False [1161/2694 1747/h]
         s28000000353_p47_r3 32.685s agreeQ_all=False [1162/2694 1748/h]
        s28000000356_p133_r1 20.942s agreeQ_all=False [1163/2694 1748/h]
         s28000000355_p51_r1 27.542s agreeQ_all=True [1164/2694 1749/h]
        s28000000356_p133_r2 20.937s agreeQ_all=False [1165/2694 1750/h]
         s28000000355_p51_r2 28.674s agreeQ_all=True [1166/2694 1751/h]
        s28000000356_p133_r3 19.893s agreeQ_all=False [1167/2694 1752/h]
        s28000000354_p133_r1 38.14s agreeQ_all=False [1168/2694 1750/h]
        s28000000354_p133_r3 41.126s agreeQ_all=False [1169/2694 1747/h]
        s28000000357_p108_r1 36.219s agreeQ_all=False [1170/2694 1745/h]
        s28000000357_p131_r1 36.14s agreeQ_all=True [1171/2694 1744/h]
         s28000000360_p23_r2 23.27s agreeQ_all=True [1172/2694 1744/h]
         s28000000359_p68_r3 28.192s agreeQ_all=True [1173/2694 1746/h]
        s28000000357_p131_r3 38.445s agreeQ_all=True [1174/2694 1746/h]
         s28000000360_p23_r1 24.828s agreeQ_all=True [1175/2694 1748/h]
         s28000000359_p68_r1 30.17s agreeQ_all=True [1176/2694 1749/h]
         s28000000360_p23_r3 23.691s agreeQ_all=True [1177/2694 1750/h]
        s28000000357_p131_r2 39.899s agreeQ_all=False [1178/2694 1751/h]
         s28000000360_p74_r2 29.27s agreeQ_all=True [1179/2694 1749/h]
         s28000000360_p74_r1 29.751s agreeQ_all=True [1180/2694 1750/h]
        s28000000358_p131_r1 43.258s agreeQ_all=False [1181/2694 1750/h]
        s28000000359_p108_r1 44.437s agreeQ_all=True [1182/2694 1746/h]
        s28000000359_p108_r3 43.811s agreeQ_all=True [1183/2694 1747/h]
         s28000000363_p29_r2 20.984s agreeQ_all=False [1184/2694 1746/h]
         s28000000363_p29_r1 22.856s agreeQ_all=False [1185/2694 1746/h]
         s28000000363_p29_r3 23.87s agreeQ_all=True [1186/2694 1747/h]
         s28000000362_p77_r2 33.331s agreeQ_all=True [1187/2694 1744/h]
         s28000000363_p67_r2 32.778s agreeQ_all=True [1188/2694 1743/h]
        s28000000362_p122_r2 36.656s agreeQ_all=False [1189/2694 1743/h]
        s28000000362_p122_r1 39.282s agreeQ_all=False [1190/2694 1743/h]
        s28000000364_p117_r2 33.812s agreeQ_all=True [1191/2694 1742/h]
        s28000000362_p122_r3 40.956s agreeQ_all=False [1192/2694 1744/h]
        s28000000364_p117_r1 37.045s agreeQ_all=True [1193/2694 1743/h]
         s28000000366_p22_r1 21.526s agreeQ_all=True [1194/2694 1743/h]
         s28000000366_p22_r3 19.505s agreeQ_all=True [1195/2694 1742/h]
        s28000000365_p115_r2 35.816s agreeQ_all=True [1196/2694 1741/h]
        s28000000365_p115_r3 37.897s agreeQ_all=True [1197/2694 1741/h]
        s28000000361_p142_r3 63.029s agreeQ_all=False [1198/2694 1741/h]
         s28000000367_p17_r2 20.588s agreeQ_all=False [1199/2694 1741/h]
        s28000000365_p124_r2 39.691s agreeQ_all=False [1200/2694 1740/h]
        s28000000365_p124_r1 42.2s agreeQ_all=False [1201/2694 1741/h]
         s28000000367_p95_r2 27.867s agreeQ_all=True [1202/2694 1739/h]
          s28000000369_p5_r2 13.948s agreeQ_all=False [1203/2694 1740/h]
         s28000000367_p95_r1 30.416s agreeQ_all=False [1204/2694 1740/h]
          s28000000369_p5_r3 16.096s agreeQ_all=False [1205/2694 1740/h]
         s28000000368_p61_r2 31.401s agreeQ_all=True [1206/2694 1740/h]
         s28000000368_p61_r3 35.478s agreeQ_all=True [1207/2694 1737/h]
        s28000000368_p107_r3 29.255s agreeQ_all=True [1208/2694 1738/h]
        s28000000368_p107_r2 36.397s agreeQ_all=True [1209/2694 1736/h]
         s28000000369_p88_r2 28.934s agreeQ_all=True [1210/2694 1737/h]
        s28000000364_p141_r1 80.952s agreeQ_all=True [1211/2694 1737/h]
         s28000000371_p26_r3 23.494s agreeQ_all=True [1212/2694 1735/h]
         s28000000369_p88_r3 35.551s agreeQ_all=True [1213/2694 1734/h]
         s28000000370_p55_r2 36.786s agreeQ_all=True [1214/2694 1734/h]
         s28000000371_p60_r2 26.651s agreeQ_all=False [1215/2694 1734/h]
         s28000000371_p60_r1 29.827s agreeQ_all=False [1216/2694 1735/h]
         s28000000370_p84_r2 34.404s agreeQ_all=True [1217/2694 1736/h]
         s28000000370_p84_r3 35.409s agreeQ_all=True [1218/2694 1737/h]
         s28000000372_p74_r3 33.276s agreeQ_all=True [1219/2694 1731/h]
        s28000000372_p132_r2 29.359s agreeQ_all=True [1220/2694 1732/h]
         s28000000372_p74_r2 35.316s agreeQ_all=True [1221/2694 1733/h]
         s28000000374_p20_r1 18.866s agreeQ_all=True [1222/2694 1734/h]
        s28000000373_p100_r3 24.058s agreeQ_all=False [1223/2694 1734/h]
         s28000000374_p20_r3 19.036s agreeQ_all=True [1224/2694 1735/h]
        s28000000372_p132_r3 31.531s agreeQ_all=False [1225/2694 1737/h]
         s28000000375_p14_r1 17.458s agreeQ_all=True [1226/2694 1737/h]
         s28000000373_p62_r3 31.663s agreeQ_all=True [1227/2694 1738/h]
         s28000000375_p14_r3 19.659s agreeQ_all=False [1228/2694 1737/h]
         s28000000375_p14_r2 21.091s agreeQ_all=False [1229/2694 1739/h]
        s28000000361_p138_r1 143.45s agreeQ_all=True [1230/2694 1739/h]
         s28000000374_p54_r2 26.627s agreeQ_all=True [1231/2694 1739/h]
          s28000000377_p1_r1 13.131s agreeQ_all=True [1232/2694 1739/h]
          s28000000377_p1_r2 12.043s agreeQ_all=False [1233/2694 1740/h]
        s28000000361_p138_r2 143.722s agreeQ_all=True [1234/2694 1741/h]
          s28000000377_p1_r3 13.986s agreeQ_all=True [1235/2694 1741/h]
        s28000000366_p136_r2 99.314s agreeQ_all=True [1236/2694 1742/h]
        s28000000366_p136_r3 99.664s agreeQ_all=False [1237/2694 1743/h]
         s28000000376_p64_r1 21.405s agreeQ_all=False [1238/2694 1743/h]
         s28000000377_p62_r2 21.727s agreeQ_all=True [1239/2694 1741/h]
        s28000000376_p122_r3 28.152s agreeQ_all=False [1240/2694 1740/h]
        s28000000376_p122_r1 29.534s agreeQ_all=False [1241/2694 1741/h]
         s28000000377_p62_r1 29.076s agreeQ_all=False [1242/2694 1741/h]
         s28000000379_p68_r1 26.404s agreeQ_all=False [1243/2694 1737/h]
         s28000000378_p70_r3 34.499s agreeQ_all=True [1244/2694 1736/h]
         s28000000380_p94_r1 24.957s agreeQ_all=False [1245/2694 1737/h]
         s28000000380_p62_r1 27.223s agreeQ_all=False [1246/2694 1738/h]
         s28000000378_p70_r1 39.883s agreeQ_all=True [1247/2694 1739/h]
         s28000000378_p84_r1 35.676s agreeQ_all=True [1248/2694 1740/h]
         s28000000378_p84_r3 34.287s agreeQ_all=False [1249/2694 1741/h]
         s28000000380_p62_r2 29.551s agreeQ_all=False [1250/2694 1742/h]
         s28000000381_p68_r1 28.566s agreeQ_all=False [1251/2694 1742/h]
         s28000000378_p70_r2 40.667s agreeQ_all=True [1252/2694 1743/h]
         s28000000381_p68_r3 25.349s agreeQ_all=False [1253/2694 1743/h]
         s28000000381_p75_r3 29.677s agreeQ_all=True [1254/2694 1739/h]
         s28000000381_p75_r1 30.779s agreeQ_all=True [1255/2694 1740/h]
         s28000000382_p70_r3 30.573s agreeQ_all=False [1256/2694 1740/h]
         s28000000384_p16_r3 18.9s agreeQ_all=True [1257/2694 1740/h]
         s28000000384_p16_r2 22.063s agreeQ_all=True [1258/2694 1739/h]
         s28000000383_p52_r3 27.558s agreeQ_all=False [1259/2694 1739/h]
        s28000000384_p117_r1 25.692s agreeQ_all=False [1260/2694 1739/h]
         s28000000385_p28_r1 24.759s agreeQ_all=True [1261/2694 1739/h]
        s28000000384_p117_r2 28.4s agreeQ_all=False [1262/2694 1740/h]
         s28000000385_p28_r2 24.342s agreeQ_all=True [1263/2694 1741/h]
          s28000000387_p1_r1 13.332s agreeQ_all=False [1264/2694 1739/h]
         s28000000383_p95_r2 37.218s agreeQ_all=False [1265/2694 1740/h]
         s28000000383_p95_r1 37.87s agreeQ_all=False [1266/2694 1741/h]
        s28000000384_p117_r3 33.757s agreeQ_all=True [1267/2694 1742/h]
          s28000000387_p1_r2 14.059s agreeQ_all=False [1268/2694 1742/h]
          s28000000387_p1_r3 14.489s agreeQ_all=False [1269/2694 1742/h]
        s28000000385_p103_r3 30.855s agreeQ_all=True [1270/2694 1741/h]
          s28000000388_p6_r1 14.355s agreeQ_all=False [1271/2694 1742/h]
         s28000000386_p88_r2 25.297s agreeQ_all=False [1272/2694 1743/h]
         s28000000386_p72_r1 31.468s agreeQ_all=True [1273/2694 1744/h]
        s28000000379_p139_r3 78.669s agreeQ_all=True [1274/2694 1743/h]
        s28000000379_p139_r1 79.579s agreeQ_all=True [1275/2694 1745/h]
         s28000000386_p72_r3 32.423s agreeQ_all=True [1276/2694 1746/h]
         s28000000389_p22_r2 18.12s agreeQ_all=False [1277/2694 1742/h]
         s28000000389_p22_r1 20.791s agreeQ_all=False [1278/2694 1743/h]
         s28000000390_p32_r3 17.417s agreeQ_all=False [1279/2694 1742/h]
        s28000000382_p142_r3 69.267s agreeQ_all=False [1280/2694 1741/h]
         s28000000387_p80_r1 36.608s agreeQ_all=False [1281/2694 1742/h]
         s28000000387_p80_r3 35.386s agreeQ_all=False [1282/2694 1743/h]
         s28000000390_p36_r2 19.99s agreeQ_all=False [1283/2694 1745/h]
         s28000000390_p32_r1 21.811s agreeQ_all=False [1284/2694 1746/h]
         s28000000390_p36_r1 23.133s agreeQ_all=False [1285/2694 1746/h]
        s28000000389_p111_r1 30.538s agreeQ_all=True [1286/2694 1745/h]
         s28000000392_p27_r1 23.959s agreeQ_all=True [1287/2694 1745/h]
         s28000000392_p35_r1 19.652s agreeQ_all=True [1288/2694 1744/h]
         s28000000392_p27_r2 24.755s agreeQ_all=True [1289/2694 1742/h]
         s28000000394_p10_r1 16.424s agreeQ_all=False [1290/2694 1743/h]
         s28000000391_p90_r2 34.043s agreeQ_all=False [1291/2694 1744/h]
         s28000000394_p10_r2 16.62s agreeQ_all=False [1292/2694 1744/h]
         s28000000391_p90_r3 35.938s agreeQ_all=False [1293/2694 1745/h]
         s28000000393_p49_r2 23.088s agreeQ_all=False [1294/2694 1745/h]
         s28000000393_p55_r3 24.031s agreeQ_all=False [1295/2694 1745/h]
         s28000000393_p49_r1 27.793s agreeQ_all=False [1296/2694 1746/h]
         s28000000393_p55_r2 26.426s agreeQ_all=False [1297/2694 1746/h]
         s28000000393_p55_r1 30.207s agreeQ_all=False [1298/2694 1746/h]
         s28000000396_p26_r2 19.219s agreeQ_all=False [1299/2694 1743/h]
         s28000000396_p26_r3 19.551s agreeQ_all=True [1300/2694 1744/h]
          s28000000398_p2_r1 14.055s agreeQ_all=False [1301/2694 1743/h]
         s28000000396_p36_r2 26.099s agreeQ_all=False [1302/2694 1742/h]
          s28000000398_p2_r3 14.811s agreeQ_all=False [1303/2694 1743/h]
         s28000000395_p85_r1 37.232s agreeQ_all=True [1304/2694 1743/h]
         s28000000397_p89_r3 22.952s agreeQ_all=True [1305/2694 1743/h]
        s28000000395_p109_r1 37.497s agreeQ_all=True [1306/2694 1743/h]
         s28000000397_p76_r1 31.077s agreeQ_all=True [1307/2694 1744/h]
        s28000000394_p121_r2 43.792s agreeQ_all=False [1308/2694 1746/h]
         s28000000397_p89_r2 28.288s agreeQ_all=True [1309/2694 1745/h]
         s28000000397_p76_r2 33.13s agreeQ_all=True [1310/2694 1747/h]
         s28000000397_p89_r1 31.202s agreeQ_all=True [1311/2694 1748/h]
          s28000000400_p2_r1 15.395s agreeQ_all=True [1312/2694 1745/h]
         s28000000399_p36_r2 24.74s agreeQ_all=True [1313/2694 1743/h]
        s28000000400_p120_r2 19.991s agreeQ_all=False [1314/2694 1744/h]
         s28000000398_p77_r1 30.228s agreeQ_all=True [1315/2694 1745/h]
         s28000000399_p70_r3 24.155s agreeQ_all=True [1316/2694 1745/h]
         s28000000398_p77_r2 32.318s agreeQ_all=False [1317/2694 1745/h]
         s28000000402_p13_r2 16.064s agreeQ_all=True [1318/2694 1747/h]
         s28000000402_p13_r1 17.834s agreeQ_all=True [1319/2694 1747/h]
         s28000000401_p31_r3 22.114s agreeQ_all=True [1320/2694 1748/h]
         s28000000401_p31_r1 27.169s agreeQ_all=True [1321/2694 1747/h]
        s28000000402_p124_r3 20.741s agreeQ_all=False [1322/2694 1745/h]
        s28000000404_p124_r1 22.624s agreeQ_all=False [1323/2694 1740/h]
         s28000000404_p36_r3 25.3s agreeQ_all=False [1324/2694 1741/h]
        s28000000388_p140_r1 121.718s agreeQ_all=False [1325/2694 1742/h]
        s28000000388_p140_r2 121.104s agreeQ_all=False [1326/2694 1743/h]
        s28000000388_p140_r3 121.2s agreeQ_all=False [1327/2694 1744/h]
         s28000000404_p36_r2 27.382s agreeQ_all=False [1328/2694 1745/h]
         s28000000404_p36_r1 28.148s agreeQ_all=False [1329/2694 1746/h]
         s28000000406_p26_r2 21.311s agreeQ_all=False [1330/2694 1745/h]
        s28000000404_p124_r3 28.999s agreeQ_all=True [1331/2694 1745/h]
        s28000000404_p124_r2 30.96s agreeQ_all=True [1332/2694 1745/h]
        s28000000401_p140_r2 52.018s agreeQ_all=False [1333/2694 1745/h]
        s28000000401_p140_r1 52.781s agreeQ_all=False [1334/2694 1746/h]
         s28000000405_p85_r1 35.135s agreeQ_all=True [1335/2694 1746/h]
        s28000000401_p140_r3 53.62s agreeQ_all=False [1336/2694 1747/h]
         s28000000408_p10_r2 14.376s agreeQ_all=False [1337/2694 1748/h]
         s28000000408_p10_r1 16.155s agreeQ_all=False [1338/2694 1748/h]
        s28000000405_p109_r2 38.695s agreeQ_all=True [1339/2694 1748/h]
         s28000000408_p10_r3 17.758s agreeQ_all=False [1340/2694 1749/h]
         s28000000407_p21_r3 20.614s agreeQ_all=True [1341/2694 1750/h]
         s28000000408_p11_r1 18.141s agreeQ_all=True [1342/2694 1751/h]
         s28000000408_p11_r3 18.914s agreeQ_all=True [1343/2694 1750/h]
         s28000000407_p38_r3 23.222s agreeQ_all=False [1344/2694 1752/h]
         s28000000406_p92_r1 34.574s agreeQ_all=False [1345/2694 1753/h]
         s28000000407_p38_r1 25.563s agreeQ_all=False [1346/2694 1753/h]
         s28000000409_p51_r1 28.114s agreeQ_all=True [1347/2694 1748/h]
         s28000000409_p51_r2 28.792s agreeQ_all=True [1348/2694 1748/h]
         s28000000410_p45_r2 25.999s agreeQ_all=True [1349/2694 1749/h]
         s28000000410_p48_r1 23.514s agreeQ_all=False [1350/2694 1750/h]
        s28000000409_p129_r3 27.871s agreeQ_all=True [1351/2694 1751/h]
         s28000000411_p20_r2 23.871s agreeQ_all=True [1352/2694 1751/h]
         s28000000410_p45_r3 27.311s agreeQ_all=True [1353/2694 1752/h]
         s28000000410_p48_r2 26.509s agreeQ_all=False [1354/2694 1753/h]
         s28000000412_p81_r1 26.218s agreeQ_all=False [1355/2694 1752/h]
         s28000000412_p81_r2 26.671s agreeQ_all=False [1356/2694 1753/h]
         s28000000411_p69_r3 30.672s agreeQ_all=True [1357/2694 1752/h]
         s28000000412_p81_r3 30.04s agreeQ_all=True [1358/2694 1753/h]
         s28000000413_p69_r1 31.368s agreeQ_all=False [1359/2694 1751/h]
        s28000000412_p117_r3 33.932s agreeQ_all=True [1360/2694 1751/h]
        s28000000412_p117_r2 34.345s agreeQ_all=True [1361/2694 1752/h]
         s28000000413_p69_r2 34.146s agreeQ_all=True [1362/2694 1752/h]
         s28000000416_p15_r2 16.979s agreeQ_all=False [1363/2694 1752/h]
         s28000000415_p34_r1 25.971s agreeQ_all=True [1364/2694 1752/h]
         s28000000416_p15_r3 18.458s agreeQ_all=True [1365/2694 1753/h]
         s28000000415_p34_r2 26.424s agreeQ_all=True [1366/2694 1754/h]
         s28000000415_p34_r3 25.365s agreeQ_all=True [1367/2694 1755/h]
         s28000000414_p96_r1 29.349s agreeQ_all=False [1368/2694 1755/h]
         s28000000414_p96_r2 33.075s agreeQ_all=True [1369/2694 1754/h]
         s28000000416_p32_r3 23.104s agreeQ_all=True [1370/2694 1754/h]
        s28000000415_p112_r1 32.166s agreeQ_all=False [1371/2694 1755/h]
         s28000000416_p32_r2 24.283s agreeQ_all=True [1372/2694 1756/h]
          s28000000418_p5_r2 14.932s agreeQ_all=False [1373/2694 1757/h]
        s28000000415_p112_r2 35.633s agreeQ_all=False [1374/2694 1756/h]
        s28000000413_p107_r3 42.811s agreeQ_all=False [1375/2694 1757/h]
         s28000000417_p97_r1 33.167s agreeQ_all=False [1376/2694 1752/h]
         s28000000417_p97_r2 31.402s agreeQ_all=False [1377/2694 1753/h]
         s28000000417_p97_r3 32.477s agreeQ_all=False [1378/2694 1754/h]
         s28000000419_p81_r2 26.657s agreeQ_all=True [1379/2694 1754/h]
         s28000000419_p81_r1 28.322s agreeQ_all=True [1380/2694 1754/h]
         s28000000418_p90_r1 36.069s agreeQ_all=True [1381/2694 1752/h]
         s28000000418_p90_r2 35.886s agreeQ_all=True [1382/2694 1753/h]
         s28000000418_p90_r3 36.059s agreeQ_all=True [1383/2694 1753/h]
        s28000000419_p130_r1 34.275s agreeQ_all=True [1384/2694 1754/h]
         s28000000422_p66_r1 24.733s agreeQ_all=False [1385/2694 1755/h]
         s28000000421_p52_r1 30.912s agreeQ_all=False [1386/2694 1755/h]
         s28000000421_p52_r2 30.749s agreeQ_all=True [1387/2694 1756/h]
         s28000000421_p52_r3 30.339s agreeQ_all=False [1388/2694 1757/h]
         s28000000422_p66_r2 27.552s agreeQ_all=False [1389/2694 1758/h]
         s28000000420_p96_r2 36.292s agreeQ_all=True [1390/2694 1758/h]
         s28000000420_p97_r1 33.867s agreeQ_all=True [1391/2694 1760/h]
          s28000000423_p3_r2 14.446s agreeQ_all=True [1392/2694 1760/h]
         s28000000422_p66_r3 24.844s agreeQ_all=False [1393/2694 1758/h]
         s28000000424_p68_r3 19.244s agreeQ_all=True [1394/2694 1755/h]
         s28000000426_p11_r2 16.814s agreeQ_all=True [1395/2694 1755/h]
         s28000000424_p68_r2 25.069s agreeQ_all=False [1396/2694 1755/h]
         s28000000425_p48_r1 24.347s agreeQ_all=True [1397/2694 1755/h]
         s28000000425_p69_r1 24.284s agreeQ_all=False [1398/2694 1755/h]
         s28000000426_p29_r1 22.061s agreeQ_all=False [1399/2694 1756/h]
         s28000000426_p29_r3 21.893s agreeQ_all=False [1400/2694 1757/h]
         s28000000426_p29_r2 23.058s agreeQ_all=False [1401/2694 1758/h]
         s28000000425_p69_r2 26.35s agreeQ_all=False [1402/2694 1759/h]
         s28000000425_p69_r3 27.014s agreeQ_all=False [1403/2694 1759/h]
         s28000000427_p54_r2 23.883s agreeQ_all=True [1404/2694 1758/h]
         s28000000428_p34_r1 18.478s agreeQ_all=True [1405/2694 1757/h]
         s28000000428_p34_r3 18.154s agreeQ_all=False [1406/2694 1756/h]
        s28000000428_p103_r3 15.366s agreeQ_all=True [1407/2694 1757/h]
         s28000000427_p54_r3 24.276s agreeQ_all=False [1408/2694 1758/h]
        s28000000428_p103_r2 20.825s agreeQ_all=False [1409/2694 1757/h]
         s28000000429_p46_r3 22.332s agreeQ_all=True [1410/2694 1756/h]
         s28000000429_p46_r1 23.558s agreeQ_all=True [1411/2694 1757/h]
         s28000000429_p46_r2 23.862s agreeQ_all=True [1412/2694 1757/h]
         s28000000430_p45_r1 20.529s agreeQ_all=False [1413/2694 1756/h]
        s28000000422_p142_r1 71.095s agreeQ_all=False [1414/2694 1756/h]
        s28000000422_p142_r2 70.892s agreeQ_all=False [1415/2694 1757/h]
         s28000000430_p45_r2 21.155s agreeQ_all=False [1416/2694 1757/h]
        s28000000422_p142_r3 70.8s agreeQ_all=False [1417/2694 1758/h]
         s28000000431_p12_r2 15.972s agreeQ_all=True [1418/2694 1759/h]
         s28000000431_p12_r3 16.177s agreeQ_all=True [1419/2694 1757/h]
         s28000000430_p52_r2 25.715s agreeQ_all=True [1420/2694 1757/h]
         s28000000430_p52_r1 27.378s agreeQ_all=True [1421/2694 1758/h]
         s28000000430_p52_r3 26.628s agreeQ_all=True [1422/2694 1759/h]
        s28000000424_p139_r2 72.046s agreeQ_all=False [1423/2694 1759/h]
        s28000000429_p141_r3 41.4s agreeQ_all=False [1424/2694 1760/h]
        s28000000429_p141_r2 42.437s agreeQ_all=False [1425/2694 1761/h]
         s28000000432_p18_r2 15.123s agreeQ_all=False [1426/2694 1762/h]
         s28000000433_p14_r1 18.128s agreeQ_all=True [1427/2694 1760/h]
         s28000000433_p14_r2 18.393s agreeQ_all=False [1428/2694 1760/h]
        s28000000431_p109_r2 28.547s agreeQ_all=False [1429/2694 1761/h]
